case_id,activity,timestamp
19728310084,Invoice Created,10.06.2016 17:44:43
19728310084,Confirmed Delivery Date,10.06.2016 14:37:31
19728310084,Payment Received,01.07.2016 08:54:26
19728310085,Invoice Created,09.06.2016 17:46:44
19728310085,Delivery Completed,08.06.2016 11:22:09
19728310085,Shipment Sent,07.06.2016 18:23:10
19728310085,Picking Done,07.06.2016 13:18:51
19728310085,Payment Received,24.06.2016 14:44:57
19728310085,Confirmed Delivery Date,10.06.2016 02:22:15
19728310085,Sales Order Created,01.06.2016 17:29:55
19728310086,Invoice Created,05.09.2017 22:36:39
19728310086,Confirmed Delivery Date,05.09.2017 14:52:15
19728310086,Delivery Completed,04.09.2017 08:29:53
19728310086,Shipment Sent,03.09.2017 09:44:16
19728310086,Picking Done,03.09.2017 02:44:24
19728310086,Sales Order Created,27.08.2017 13:35:33
19728310086,Payment Received,23.09.2017 09:12:19
19728310087,Sales Order Created,08.12.2016 22:38:00
19728310087,Invoice Created,22.12.2016 05:53:35
19728310087,Confirmed Delivery Date,20.12.2016 14:28:23
19728310087,Delivery Completed,19.12.2016 17:36:21
19728310087,Shipment Sent,18.12.2016 02:12:53
19728310087,Picking Done,17.12.2016 13:40:24
19728310087,Payment Received,16.02.2017 01:52:58
19728310088,Payment Received,09.09.2016 20:21:23
19728310088,Confirmed Delivery Date,21.07.2016 20:40:21
19728310088,Invoice Created,21.07.2016 17:28:07
19728310088,Delivery Completed,19.07.2016 22:19:09
19728310088,Shipment Sent,18.07.2016 19:46:53
19728310088,Picking Done,18.07.2016 11:31:28
19728310088,Sales Order Created,11.07.2016 11:02:40
19728310089,Payment Received,06.05.2016 03:36:58
19728310089,Sales Order Created,03.04.2016 06:55:48
19728310089,Confirmed Delivery Date,15.04.2016 05:27:06
19728310089,Invoice Created,14.04.2016 18:16:47
19728310089,Delivery Completed,12.04.2016 16:19:28
19728310089,Shipment Sent,11.04.2016 08:40:55
19728310089,Picking Done,10.04.2016 22:43:25
19728310090,Confirmed Delivery Date,06.06.2016 06:18:22
19728310090,Invoice Created,06.06.2016 03:34:56
19728310090,Delivery Completed,04.06.2016 03:46:57
19728310090,Payment Received,26.06.2016 19:40:21
19728310090,Sales Order Created,26.05.2016 01:23:39
19728310090,Shipment Sent,02.06.2016 21:45:25
19728310090,Picking Done,02.06.2016 12:20:15
19728310091,Confirmed Delivery Date,09.10.2016 04:13:55
19728310091,Invoice Created,08.10.2016 18:01:12
19728310091,Delivery Completed,05.10.2016 23:55:34
19728310091,Payment Received,04.11.2016 12:27:52
19728310091,Shipment Sent,04.10.2016 04:10:47
19728310091,Picking Done,03.10.2016 14:11:13
19728310091,Sales Order Created,24.09.2016 10:04:54
19728310092,Delivery Completed,09.10.2017 15:04:21
19728310092,Shipment Sent,08.10.2017 07:39:22
19728310092,Picking Done,07.10.2017 21:46:23
19728310092,Sales Order Created,30.09.2017 06:39:29
19728310092,Invoice Created,11.10.2017 16:43:35
19728310092,Confirmed Delivery Date,11.10.2017 10:32:47
19728310092,Payment Received,01.11.2017 23:39:01
19728310093,Invoice Created,27.12.2015 02:26:19
19728310093,Confirmed Delivery Date,26.12.2015 10:32:19
19728310093,Delivery Completed,24.12.2015 20:08:21
19728310093,Shipment Sent,23.12.2015 09:14:20
19728310093,Picking Done,22.12.2015 22:11:40
19728310093,Payment Received,18.01.2016 22:31:39
19728310093,Sales Order Created,14.12.2015 20:37:36
19728310094,Sales Order Created,08.12.2015 05:49:55
19728310094,Payment Received,02.01.2016 04:26:15
19728310094,Confirmed Delivery Date,16.12.2015 07:10:02
19728310094,Invoice Created,16.12.2015 23:14:07
19728310094,Delivery Completed,15.12.2015 12:47:48
19728310094,Shipment Sent,14.12.2015 16:47:31
19728310094,Picking Done,14.12.2015 10:42:46
19728310095,Delivery Completed,29.05.2016 17:46:22
19728310095,Payment Received,27.06.2016 19:20:01
19728310095,Picking Done,27.05.2016 09:15:12
19728310095,Shipment Sent,27.05.2016 22:56:29
19728310095,Sales Order Created,18.05.2016 07:53:33
19728310095,Confirmed Delivery Date,01.06.2016 13:27:18
19728310095,Invoice Created,01.06.2016 10:38:49
19728310096,Confirmed Delivery Date,04.04.2016 09:29:55
19728310096,Invoice Created,04.04.2016 11:22:57
19728310096,Delivery Completed,03.04.2016 03:54:56
19728310096,Sales Order Created,27.03.2016 06:36:31
19728310096,Picking Done,02.04.2016 04:48:12
19728310096,Shipment Sent,02.04.2016 10:08:22
19728310096,Payment Received,19.04.2016 16:48:39
19728310097,Sales Order Created,08.10.2016 18:51:34
19728310097,Invoice Created,24.10.2016 03:20:09
19728310097,Confirmed Delivery Date,23.10.2016 03:15:07
19728310097,Payment Received,21.11.2016 19:58:10
19728310097,Delivery Completed,21.10.2016 03:28:06
19728310097,Shipment Sent,19.10.2016 03:23:30
19728310097,Picking Done,18.10.2016 11:57:20
19728310098,Invoice Created,27.10.2017 03:11:11
19728310098,Confirmed Delivery Date,25.10.2017 18:51:30
19728310098,Delivery Completed,24.10.2017 19:44:43
19728310098,Shipment Sent,23.10.2017 07:59:19
19728310098,Picking Done,22.10.2017 20:39:32
19728310098,Payment Received,19.11.2017 08:24:27
19728310098,Sales Order Created,14.10.2017 16:31:22
19728310099,Delivery Completed,08.02.2017 21:35:49
19728310099,Picking Done,06.02.2017 09:01:11
19728310099,Shipment Sent,06.02.2017 23:43:20
19728310099,Sales Order Created,27.12.2016 22:31:46
19728310099,Invoice Created,11.02.2017 18:31:43
19728310099,Payment Received,10.03.2017 11:40:34
19728310099,Confirmed Delivery Date,10.02.2017 12:41:48
19728310100,Sales Order Created,08.04.2016 10:46:00
19728310100,Invoice Created,23.04.2016 21:21:00
19728310100,Payment Received,22.05.2016 17:56:58
19728310100,Confirmed Delivery Date,22.04.2016 13:25:48
19728310100,Delivery Completed,20.04.2016 20:59:12
19728310100,Picking Done,18.04.2016 04:58:41
19728310100,Shipment Sent,18.04.2016 20:32:18
20603079001,Confirmed Delivery Date,31.05.2016 13:00:43
20603079001,Payment Received,03.06.2016 22:27:35
20603079001,Invoice Created,25.05.2016 05:45:07
20603079001,Delivery Completed,23.05.2016 20:51:36
20603079001,Sales Order Created,19.05.2016 03:25:18
20603079001,Picking Done,19.05.2016 14:30:42
20603079002,Picking Done,07.03.2016 10:34:15
20603079002,Sales Order Created,06.03.2016 23:10:47
20603079002,Payment Received,22.03.2016 20:19:34
20603079002,Confirmed Delivery Date,19.03.2016 13:50:19
20603079002,Invoice Created,13.03.2016 02:42:53
20603079002,Delivery Completed,11.03.2016 17:22:16
20603079003,Confirmed Delivery Date,30.12.2015 05:11:43
20603079003,Payment Received,03.01.2016 13:53:46
20603079003,Invoice Created,24.12.2015 21:17:57
20603079003,Delivery Completed,23.12.2015 12:27:45
20603079003,Picking Done,19.12.2015 06:10:10
20603079003,Sales Order Created,18.12.2015 19:06:59
20603079004,Delivery Completed,09.10.2017 20:02:46
20603079004,Sales Order Created,05.10.2017 02:21:11
20603079004,Picking Done,05.10.2017 13:32:41
20603079004,Payment Received,20.10.2017 22:06:16
20603079004,Confirmed Delivery Date,13.10.2017 20:36:25
20603079004,Invoice Created,11.10.2017 05:05:27
20603079005,Payment Received,03.08.2016 11:32:11
20603079005,Confirmed Delivery Date,28.07.2016 15:28:40
20603079005,Invoice Created,24.07.2016 18:58:11
20603079005,Delivery Completed,23.07.2016 10:08:54
20603079005,Picking Done,19.07.2016 03:52:14
20603079005,Sales Order Created,18.07.2016 16:49:40
20603079006,Picking Done,06.05.2016 11:51:18
20603079006,Sales Order Created,06.05.2016 00:33:52
20603079006,Payment Received,21.05.2016 21:00:25
20603079006,Confirmed Delivery Date,16.05.2016 14:20:28
20603079006,Invoice Created,12.05.2016 03:41:50
20603079006,Delivery Completed,10.05.2016 18:30:16
20603079007,Payment Received,07.03.2016 02:02:33
20603079007,Invoice Created,26.02.2016 08:40:03
20603079007,Delivery Completed,24.02.2016 23:26:31
20603079007,Sales Order Created,20.02.2016 05:26:52
20603079007,Picking Done,20.02.2016 16:45:36
20603079007,Confirmed Delivery Date,01.03.2016 10:14:22
20603079008,Invoice Created,09.12.2017 14:27:33
20603079008,Delivery Completed,08.12.2017 05:40:03
20603079008,Picking Done,03.12.2017 23:25:09
20603079008,Sales Order Created,03.12.2017 12:23:46
20603079008,Payment Received,19.12.2017 06:58:00
20603079008,Confirmed Delivery Date,14.12.2017 05:23:14
20603079009,Confirmed Delivery Date,06.10.2017 19:02:18
20603079009,Invoice Created,05.10.2017 10:05:54
20603079009,Delivery Completed,03.10.2017 23:36:21
20603079009,Sales Order Created,29.09.2017 03:30:00
20603079009,Picking Done,29.09.2017 15:39:25
20603079009,Payment Received,15.10.2017 06:00:26
20603079010,Payment Received,30.07.2016 22:43:17
20603079010,Confirmed Delivery Date,25.07.2016 04:21:37
20603079010,Invoice Created,21.07.2016 02:35:47
20603079010,Delivery Completed,19.07.2016 15:59:45
20603079010,Picking Done,15.07.2016 07:56:20
20603079010,Sales Order Created,14.07.2016 19:42:35
20603079011,Picking Done,08.05.2016 00:30:39
20603079011,Sales Order Created,07.05.2016 11:27:55
20603079011,Payment Received,23.05.2016 20:11:37
20603079011,Confirmed Delivery Date,20.05.2016 01:39:45
20603079011,Invoice Created,13.05.2016 21:37:07
20603079011,Delivery Completed,12.05.2016 09:47:35
20603079012,Delivery Completed,28.02.2016 23:24:35
20603079012,Picking Done,24.02.2016 13:43:17
20603079012,Sales Order Created,24.02.2016 00:24:17
20603079012,Confirmed Delivery Date,02.03.2016 01:25:03
20603079012,Payment Received,11.03.2016 11:01:45
20603079012,Invoice Created,01.03.2016 11:38:29
20603079013,Payment Received,29.12.2017 15:56:40
20603079013,Confirmed Delivery Date,20.12.2017 23:05:10
20603079013,Invoice Created,19.12.2017 15:33:44
20603079013,Delivery Completed,18.12.2017 02:49:59
20603079013,Sales Order Created,13.12.2017 02:59:58
20603079013,Picking Done,13.12.2017 16:38:51
20603079014,Payment Received,05.10.2017 07:10:38
20603079014,Confirmed Delivery Date,26.09.2017 18:57:56
20603079014,Invoice Created,25.09.2017 09:42:06
20603079014,Delivery Completed,23.09.2017 22:25:32
20603079014,Picking Done,19.09.2017 13:41:36
20603079014,Sales Order Created,19.09.2017 01:00:51
20603079015,Payment Received,04.07.2016 02:20:28
20603079015,Confirmed Delivery Date,27.06.2016 08:04:53
20603079015,Invoice Created,24.06.2016 09:53:36
20603079015,Delivery Completed,23.06.2016 01:07:53
20603079015,Sales Order Created,18.06.2016 07:54:35
20603079015,Picking Done,18.06.2016 18:54:47
20603079016,Picking Done,08.04.2016 13:10:35
20603079016,Sales Order Created,08.04.2016 01:40:03
20603079016,Payment Received,23.04.2016 23:38:16
20603079016,Confirmed Delivery Date,18.04.2016 23:19:31
20603079016,Invoice Created,14.04.2016 05:40:24
20603079016,Delivery Completed,12.04.2016 20:09:11
20603079017,Payment Received,05.09.2016 09:49:44
20603079017,Confirmed Delivery Date,03.09.2016 15:03:20
20603079017,Invoice Created,26.07.2016 16:39:49
20603079017,Delivery Completed,25.07.2016 07:32:35
20603079017,Picking Done,21.07.2016 00:57:57
20603079017,Sales Order Created,20.07.2016 13:43:25
20603079018,Payment Received,27.12.2017 13:44:51
20603079018,Confirmed Delivery Date,19.12.2017 08:13:52
20603079018,Invoice Created,17.12.2017 09:21:33
20603079018,Delivery Completed,15.12.2017 18:37:37
20603079018,Picking Done,11.12.2017 06:26:18
20603079018,Sales Order Created,10.12.2017 15:27:18
20603079019,Payment Received,05.09.2017 14:21:13
20603079019,Invoice Created,26.08.2017 21:26:25
20603079019,Delivery Completed,25.08.2017 12:26:44
20603079019,Picking Done,21.08.2017 05:59:40
20603079019,Sales Order Created,20.08.2017 18:50:09
20603079019,Confirmed Delivery Date,01.09.2017 09:19:13
20603079020,Payment Received,28.07.2016 06:11:42
20603079020,Confirmed Delivery Date,23.07.2016 00:20:03
20603079020,Invoice Created,18.07.2016 01:35:39
20603079020,Delivery Completed,16.07.2016 10:45:20
20603079020,Sales Order Created,11.07.2016 07:24:22
20603079020,Picking Done,11.07.2016 22:27:38
20603079021,Delivery Completed,08.05.2016 13:23:41
20603079021,Sales Order Created,03.05.2016 08:10:13
20603079021,Picking Done,03.05.2016 23:58:29
20603079021,Payment Received,20.05.2016 12:12:35
20603079021,Confirmed Delivery Date,14.05.2016 07:54:08
20603079021,Invoice Created,10.05.2016 05:21:30
20603079022,Payment Received,06.09.2016 10:00:59
20603079022,Confirmed Delivery Date,31.07.2016 14:27:04
20603079022,Invoice Created,27.07.2016 11:52:59
20603079022,Delivery Completed,26.07.2016 00:16:42
20603079022,Sales Order Created,21.07.2016 02:19:09
20603079022,Picking Done,21.07.2016 15:13:03
20603079023,Payment Received,04.11.2017 11:56:33
20603079023,Confirmed Delivery Date,28.10.2017 11:14:48
20603079023,Invoice Created,25.10.2017 19:22:14
20603079023,Delivery Completed,24.10.2017 10:32:48
20603079023,Picking Done,20.10.2017 04:15:58
20603079023,Sales Order Created,19.10.2017 17:13:18
20603079024,Payment Received,07.09.2017 11:54:17
20603079024,Confirmed Delivery Date,30.08.2017 11:34:31
20603079024,Invoice Created,28.08.2017 13:44:50
20603079024,Delivery Completed,27.08.2017 02:07:49
20603079024,Sales Order Created,22.08.2017 04:09:02
20603079024,Picking Done,22.08.2017 17:03:25
20603079025,Confirmed Delivery Date,07.06.2016 13:02:16
20603079025,Invoice Created,05.06.2016 09:47:09
20603079025,Sales Order Created,30.05.2016 03:11:34
20603079025,Picking Done,30.05.2016 15:20:54
20603079025,Delivery Completed,03.06.2016 23:17:43
20603079025,Payment Received,15.06.2016 05:41:26
20603079026,Picking Done,07.04.2016 03:07:45
20603079026,Sales Order Created,06.04.2016 12:35:06
20603079026,Payment Received,23.04.2016 07:48:06
20603079026,Confirmed Delivery Date,17.04.2016 14:20:37
20603079026,Invoice Created,13.04.2016 04:43:54
20603079026,Delivery Completed,11.04.2016 14:39:31
20603079027,Invoice Created,04.09.2016 00:17:42
20603079027,Sales Order Created,28.07.2016 05:17:29
20603079027,Picking Done,28.07.2016 20:32:59
20603079027,Delivery Completed,02.09.2016 09:09:02
20603079027,Payment Received,14.09.2016 05:30:28
20603079027,Confirmed Delivery Date,10.09.2016 03:50:49
20603079028,Invoice Created,06.12.2017 07:10:52
20603079028,Confirmed Delivery Date,06.12.2017 23:59:35
20603079028,Delivery Completed,04.12.2017 13:28:35
20603079028,Sales Order Created,29.11.2017 05:21:00
20603079028,Picking Done,29.11.2017 22:18:54
20603079028,Payment Received,16.12.2017 17:30:53
20603079029,Confirmed Delivery Date,07.09.2016 09:03:42
20603079029,Delivery Completed,30.08.2016 13:53:49
20603079029,Picking Done,26.08.2016 01:44:22
20603079029,Sales Order Created,25.08.2016 10:46:36
20603079029,Payment Received,11.09.2016 08:55:26
20603079029,Invoice Created,01.09.2016 04:35:52
20603079030,Payment Received,31.05.2016 10:52:51
20603079030,Confirmed Delivery Date,21.05.2016 16:43:58
20603079030,Invoice Created,21.05.2016 14:54:32
20603079030,Delivery Completed,20.05.2016 04:23:05
20603079030,Sales Order Created,15.05.2016 08:13:35
20603079030,Picking Done,15.05.2016 20:24:16
20603079031,Sales Order Created,09.03.2016 02:39:12
20603079031,Picking Done,09.03.2016 15:46:00
20603079031,Payment Received,25.03.2016 11:51:15
20603079031,Confirmed Delivery Date,18.03.2016 05:07:14
20603079031,Invoice Created,15.03.2016 13:04:36
20603079031,Delivery Completed,14.03.2016 01:08:59
20603079032,Invoice Created,09.02.2016 00:17:57
20603079032,Delivery Completed,07.02.2016 06:00:38
20603079032,Picking Done,02.02.2016 14:15:56
20603079032,Payment Received,19.02.2016 11:48:01
20603079032,Confirmed Delivery Date,13.02.2016 10:14:07
20603079032,Sales Order Created,01.02.2016 20:54:41
20603079033,Payment Received,30.11.2017 05:46:27
20603079033,Confirmed Delivery Date,25.11.2017 17:26:34
20603079033,Invoice Created,19.11.2017 19:54:10
20603079033,Delivery Completed,18.11.2017 02:25:44
20603079033,Picking Done,13.11.2017 11:29:56
20603079033,Sales Order Created,12.11.2017 18:41:16
20603079034,Payment Received,29.08.2016 18:23:41
20603079034,Confirmed Delivery Date,26.08.2016 18:39:57
20603079034,Invoice Created,19.08.2016 13:19:33
20603079034,Delivery Completed,17.08.2016 22:15:11
20603079034,Picking Done,13.08.2016 09:43:27
20603079034,Sales Order Created,12.08.2016 18:30:50
20603079035,Confirmed Delivery Date,04.06.2016 21:23:06
20603079035,Invoice Created,03.06.2016 12:26:42
20603079035,Picking Done,28.05.2016 09:10:10
20603079035,Sales Order Created,27.05.2016 18:04:04
20603079035,Payment Received,13.06.2016 17:11:17
20603079035,Delivery Completed,01.06.2016 21:32:07
20603079036,Confirmed Delivery Date,07.03.2016 18:07:12
20603079036,Delivery Completed,29.02.2016 11:24:55
20603079036,Picking Done,25.02.2016 01:48:22
20603079036,Sales Order Created,24.02.2016 12:32:32
20603079036,Payment Received,11.03.2016 22:47:51
20603079036,Invoice Created,01.03.2016 23:34:05
20603079037,Confirmed Delivery Date,06.09.2016 09:15:33
20603079037,Delivery Completed,30.07.2016 18:48:24
20603079037,Picking Done,26.07.2016 01:52:10
20603079037,Sales Order Created,25.07.2016 07:43:14
20603079037,Payment Received,12.09.2016 04:10:21
20603079037,Invoice Created,01.09.2016 14:17:14
20603079038,Invoice Created,06.10.2017 01:20:01
20603079038,Delivery Completed,04.10.2017 12:32:26
20603079038,Picking Done,30.09.2017 02:17:27
20603079038,Sales Order Created,29.09.2017 12:36:01
20603079038,Payment Received,16.10.2017 01:50:38
20603079038,Confirmed Delivery Date,11.10.2017 08:16:11
20603079039,Payment Received,09.07.2016 19:06:26
20603079039,Invoice Created,30.06.2016 01:12:05
20603079039,Delivery Completed,28.06.2016 15:42:37
20603079039,Picking Done,24.06.2016 08:45:47
20603079039,Sales Order Created,23.06.2016 21:16:25
20603079039,Confirmed Delivery Date,02.07.2016 20:09:41
20603079040,Confirmed Delivery Date,28.04.2016 17:29:11
20603079040,Invoice Created,21.04.2016 22:43:49
20603079040,Delivery Completed,20.04.2016 12:09:18
20603079040,Picking Done,16.04.2016 04:07:24
20603079040,Sales Order Created,15.04.2016 15:54:41
20603079040,Payment Received,01.05.2016 18:48:17
20603079041,Confirmed Delivery Date,07.09.2016 22:46:25
20603079041,Picking Done,28.07.2016 02:40:12
20603079041,Sales Order Created,27.07.2016 14:46:58
20603079041,Invoice Created,02.09.2016 20:18:06
20603079041,Payment Received,12.09.2016 15:24:04
20603079041,Delivery Completed,01.09.2016 10:12:50
20603079042,Confirmed Delivery Date,05.09.2016 07:00:29
20603079042,Invoice Created,03.09.2016 04:04:05
20603079042,Picking Done,27.07.2016 10:26:22
20603079042,Sales Order Created,26.07.2016 14:33:12
20603079042,Payment Received,13.09.2016 23:09:52
20603079042,Delivery Completed,01.09.2016 05:58:55
20603079043,Payment Received,06.11.2017 08:51:37
20603079043,Confirmed Delivery Date,30.10.2017 13:58:14
20603079043,Invoice Created,26.10.2017 21:05:12
20603079043,Delivery Completed,25.10.2017 02:39:43
20603079043,Picking Done,20.10.2017 10:46:51
20603079043,Sales Order Created,19.10.2017 17:20:09
20603079044,Payment Received,03.07.2016 10:50:59
20603079044,Confirmed Delivery Date,26.06.2016 08:19:46
20603079044,Invoice Created,23.06.2016 14:15:27
20603079044,Delivery Completed,22.06.2016 03:25:24
20603079044,Sales Order Created,17.06.2016 06:44:53
20603079044,Picking Done,17.06.2016 19:07:58
20603079045,Invoice Created,31.05.2016 19:15:15
20603079045,Delivery Completed,30.05.2016 00:03:20
20603079045,Confirmed Delivery Date,03.06.2016 20:15:44
20603079045,Picking Done,25.05.2016 07:24:01
20603079045,Sales Order Created,24.05.2016 13:26:21
20603079045,Payment Received,11.06.2016 08:34:32
20603079046,Confirmed Delivery Date,09.09.2016 22:12:53
20603079046,Invoice Created,04.09.2016 08:02:34
20603079046,Picking Done,29.07.2016 09:13:36
20603079046,Sales Order Created,28.07.2016 19:36:41
20603079046,Delivery Completed,02.09.2016 19:21:46
20603079046,Payment Received,14.09.2016 08:19:36
20603079047,Payment Received,06.09.2016 02:13:24
20603079047,Confirmed Delivery Date,30.07.2016 16:47:00
20603079047,Invoice Created,26.07.2016 04:54:55
20603079047,Delivery Completed,24.07.2016 05:43:23
20603079047,Picking Done,19.07.2016 09:04:28
20603079047,Sales Order Created,18.07.2016 12:27:04
20603079048,Invoice Created,31.10.2017 06:46:33
20603079048,Delivery Completed,29.10.2017 09:18:03
20603079048,Picking Done,24.10.2017 14:22:09
20603079048,Sales Order Created,23.10.2017 18:53:26
20603079048,Confirmed Delivery Date,02.11.2017 07:14:38
20603079048,Payment Received,11.11.2017 00:39:00
20603079049,Payment Received,08.07.2016 23:55:09
20603079049,Confirmed Delivery Date,03.07.2016 12:47:28
20603079049,Invoice Created,28.06.2016 20:57:04
20603079049,Delivery Completed,27.06.2016 06:55:45
20603079049,Sales Order Created,22.06.2016 04:56:26
20603079049,Picking Done,22.06.2016 19:27:02
20603079050,Picking Done,08.05.2016 06:35:44
20603079050,Sales Order Created,07.05.2016 12:51:01
20603079050,Payment Received,25.05.2016 06:28:31
20603079050,Confirmed Delivery Date,17.05.2016 14:21:28
20603079050,Invoice Created,14.05.2016 17:48:06
20603079050,Delivery Completed,12.05.2016 22:55:36
20603079051,Confirmed Delivery Date,08.03.2016 06:34:27
20603079051,Invoice Created,05.03.2016 22:50:46
20603079051,Delivery Completed,04.03.2016 02:59:42
20603079051,Picking Done,28.02.2016 09:41:15
20603079051,Sales Order Created,27.02.2016 15:17:29
20603079051,Payment Received,16.03.2016 13:28:20
20603079052,Invoice Created,07.01.2016 22:48:23
20603079052,Delivery Completed,06.01.2016 00:07:33
20603079052,Sales Order Created,31.12.2015 07:42:23
20603079052,Payment Received,18.01.2016 19:05:28
20603079052,Confirmed Delivery Date,14.01.2016 17:49:35
20603079052,Picking Done,01.01.2016 03:59:19
20603079053,Payment Received,26.08.2016 22:09:39
20603079053,Confirmed Delivery Date,20.08.2016 22:44:09
20603079053,Invoice Created,16.08.2016 22:56:23
20603079053,Delivery Completed,15.08.2016 10:47:27
20603079053,Picking Done,11.08.2016 01:11:09
20603079053,Sales Order Created,10.08.2016 11:55:29
20603079054,Confirmed Delivery Date,06.07.2016 22:27:05
20603079054,Delivery Completed,29.06.2016 11:58:11
20603079054,Sales Order Created,24.06.2016 05:26:32
20603079054,Picking Done,24.06.2016 21:46:05
20603079054,Payment Received,11.07.2016 13:07:48
20603079054,Invoice Created,01.07.2016 04:42:55
20603079055,Confirmed Delivery Date,07.04.2016 12:35:12
20603079055,Picking Done,27.03.2016 15:25:59
20603079055,Sales Order Created,27.03.2016 00:30:58
20603079055,Invoice Created,02.04.2016 18:09:17
20603079055,Payment Received,12.04.2016 22:20:38
20603079055,Delivery Completed,01.04.2016 03:31:20
20603079056,Sales Order Created,05.12.2017 07:36:24
20603079056,Picking Done,05.12.2017 18:36:31
20603079056,Payment Received,21.12.2017 02:01:42
20603079056,Confirmed Delivery Date,16.12.2017 13:02:27
20603079056,Invoice Created,11.12.2017 09:35:05
20603079056,Delivery Completed,10.12.2017 00:49:29
20603079057,Payment Received,29.11.2017 00:09:50
20603079057,Confirmed Delivery Date,21.11.2017 13:55:46
20603079057,Invoice Created,18.11.2017 14:59:08
20603079057,Delivery Completed,16.11.2017 21:51:31
20603079057,Picking Done,12.11.2017 07:16:30
20603079057,Sales Order Created,11.11.2017 14:41:42
20603079058,Invoice Created,09.11.2016 21:45:51
20603079058,Delivery Completed,07.11.2016 17:54:09
20603079058,Payment Received,21.11.2016 04:24:39
20603079058,Picking Done,02.11.2016 16:35:05
20603079058,Confirmed Delivery Date,12.11.2016 08:12:58
20603079058,Sales Order Created,01.11.2016 16:50:54
20603079059,Invoice Created,04.08.2016 22:52:10
20603079059,Picking Done,29.07.2016 00:16:41
20603079059,Sales Order Created,28.07.2016 02:44:16
20603079059,Delivery Completed,02.08.2016 22:18:07
20603079059,Payment Received,15.08.2016 22:55:41
20603079059,Confirmed Delivery Date,12.08.2016 18:14:15
20603079060,Invoice Created,05.05.2016 22:51:35
20603079060,Delivery Completed,04.05.2016 00:39:02
20603079060,Picking Done,29.04.2016 04:59:05
20603079060,Sales Order Created,28.04.2016 09:01:00
20603079060,Payment Received,16.05.2016 18:12:08
20603079060,Confirmed Delivery Date,10.05.2016 08:18:57
20603079061,Payment Received,07.02.2017 12:57:31
20603079061,Confirmed Delivery Date,31.12.2016 13:18:07
20603079061,Invoice Created,28.12.2016 00:49:19
20603079061,Delivery Completed,26.12.2016 06:12:56
20603079061,Picking Done,21.12.2016 14:09:10
20603079061,Sales Order Created,20.12.2016 20:35:11
20603079062,Payment Received,07.12.2017 01:33:21
20603079062,Confirmed Delivery Date,29.11.2017 08:09:56
20603079062,Invoice Created,26.11.2017 09:13:18
20603079062,Delivery Completed,24.11.2017 12:31:00
20603079062,Picking Done,19.11.2017 18:21:18
20603079062,Sales Order Created,18.11.2017 23:23:23
20603079063,Invoice Created,29.09.2016 06:50:29
20603079063,Delivery Completed,27.09.2016 07:09:53
20603079063,Picking Done,22.09.2016 10:01:55
20603079063,Sales Order Created,21.09.2016 13:05:09
20603079063,Payment Received,10.10.2016 05:07:05
20603079063,Confirmed Delivery Date,01.10.2016 05:26:58
20603079064,Payment Received,31.08.2016 16:25:15
20603079064,Confirmed Delivery Date,26.08.2016 08:49:46
20603079064,Invoice Created,20.08.2016 06:49:32
20603079064,Delivery Completed,18.08.2016 01:29:23
20603079064,Picking Done,12.08.2016 22:41:52
20603079064,Sales Order Created,11.08.2016 21:58:43
20603079065,Payment Received,30.04.2016 11:23:57
20603079065,Confirmed Delivery Date,25.04.2016 11:19:52
20603079065,Invoice Created,19.04.2016 16:27:18
20603079065,Delivery Completed,17.04.2016 18:26:42
20603079065,Sales Order Created,12.04.2016 03:08:35
20603079065,Picking Done,12.04.2016 22:58:42
20603079066,Payment Received,05.04.2016 21:47:39
20603079066,Confirmed Delivery Date,25.03.2016 23:06:15
20603079066,Invoice Created,25.03.2016 10:53:17
20603079066,Delivery Completed,23.03.2016 04:53:49
20603079066,Picking Done,18.03.2016 01:26:58
20603079066,Sales Order Created,17.03.2016 00:17:36
20603079067,Payment Received,07.12.2017 09:18:17
20603079067,Invoice Created,26.11.2017 12:12:55
20603079067,Delivery Completed,24.11.2017 13:07:57
20603079067,Picking Done,19.11.2017 16:35:36
20603079067,Sales Order Created,18.11.2017 20:02:34
20603079067,Confirmed Delivery Date,01.12.2017 04:29:57
20603079068,Delivery Completed,07.11.2016 22:15:06
20603079068,Payment Received,21.11.2016 23:05:17
20603079068,Picking Done,02.11.2016 16:09:29
20603079068,Confirmed Delivery Date,16.11.2016 01:25:02
20603079068,Invoice Created,10.11.2016 06:53:21
20603079068,Sales Order Created,01.11.2016 13:14:16
20603079069,Payment Received,07.08.2016 15:03:32
20603079069,Invoice Created,27.07.2016 08:16:27
20603079069,Delivery Completed,25.07.2016 04:20:38
20603079069,Picking Done,20.07.2016 02:57:26
20603079069,Sales Order Created,19.07.2016 03:10:30
20603079069,Confirmed Delivery Date,01.08.2016 08:47:25
20603079070,Invoice Created,06.06.2016 18:37:20
20603079070,Delivery Completed,04.06.2016 10:41:38
20603079070,Picking Done,30.05.2016 05:18:33
20603079070,Sales Order Created,29.05.2016 02:51:42
20603079070,Payment Received,18.06.2016 09:24:09
20603079070,Confirmed Delivery Date,10.06.2016 14:06:37
20603079071,Confirmed Delivery Date,04.11.2017 23:53:15
20603079071,Picking Done,28.10.2017 02:15:58
20603079071,Sales Order Created,27.10.2017 14:35:35
20603079071,Invoice Created,02.11.2017 19:15:20
20603079071,Payment Received,12.11.2017 13:42:44
20603079071,Delivery Completed,01.11.2017 09:29:20
